%time;field.orientation.x;field.orientation.y;field.orientation.z;field.orientation.w;field.angular_velocity.x;field.angular_velocity.y;field.angular_velocity.z;field.linear_acceleration.x;field.linear_acceleration.y;field.linear_acceleration.z
1441927262101690000;-0.0094093002;0.0291056979;0.5825306647;0.8122329396;0.0438372998;-0.1641872755;-0.0305484528;0.2436027937;0.12153593;8.46940763
1441927262121680000;-0.0079154394;0.0278562838;0.5824137316;0.8123765251;0.0030643158;-0.1900609505;-0.051504707;0.3383099847;0.087595837;8.6718614459
1441927262141230000;-0.0065359842;0.0262679467;0.5823722866;0.8124714122;0.0296028308;-0.1939552743;0.0100318417;0.3033812683;0.1108809421;8.6690167546
1441927262161480000;-0.0051642595;0.0242048327;0.581840656;0.8129261391;0.0457192684;-0.2352851373;-0.1078100531;0.2168376148;0.0145366013;8.625054884
1441927262181380000;-0.0039596484;0.0221054043;0.5818601199;0.8129787655;-0.0368477088;-0.2349696525;0.0003419369;0.1679151677;0.0088939214;8.7543166041
1441927262201470000;-0.003421083;0.02018431;0.5819240213;0.8129854385;-0.0469402195;-0.1739500078;-0.0027388073;0.1115759419;0.0118624096;8.7594428897
1441927262221140000;-0.0032514697;0.018382304;0.5817414876;0.8131594926;-0.0558609602;-0.1524126581;0.0697159475;0.1130887814;0.211958104;8.7246891737
1441927262241770000;-0.0036772595;0.0168332722;0.5817862923;0.8131591657;-0.1871455548;-0.0424829285;-0.0413313651;0.2320513282;-0.0155622561;8.8383927107
1441927262261260000;-0.0043971366;0.0158544546;0.5815266885;0.8133609359;-0.0913240208;-0.0245563112;-0.0717901672;0.0470142368;0.1125932239;8.8067325234
1441927262281790000;-0.0053630001;0.0153663566;0.5813495948;0.8134910952;-0.1190666857;0.0283765971;-0.0012967587;0.1504211104;0.084359663;8.8165277243
1441927262301130000;-0.006307679;0.0152189879;0.5817546322;0.8131974813;-0.0710799354;0.0220400131;0.1033288852;0.2851184927;-0.0833817821;8.8930826306
1441927262321180000;-0.0073360784;0.0145470731;0.5816232612;0.8132951166;-0.1003348263;-0.0017516133;-0.091964561;0.1624290425;0.0957562895;8.8152677655
1441927262341180000;-0.009070596;0.0139603977;0.5811315149;0.8136393513;-0.2249441827;-0.0017270538;-0.0826073865;0.0715699199;0.2169576161;8.9271499991
1441927262361330000;-0.0109015497;0.0129529622;0.5811003728;0.8136557833;-0.2119909334;0.043113357;0.0190027944;0.1271836206;0.1357424924;9.0841115356
1441927262381110000;-0.0127693728;0.0118239837;0.5808775286;0.8138049111;-0.2342254988;0.0043486221;-0.0375873393;0.1209321177;0.1266772751;9.1169878721
1441927262401290000;-0.0150331833;0.0104527563;0.5811045027;0.8136229472;-0.2726690111;-0.0011417652;0.0519697407;0.2778722331;0.0729892947;9.0663173199
1441927262421160000;-0.0170845825;0.0082793854;0.5811696003;0.8135609777;-0.3278967465;-0.0888112451;-0.0276127692;0.0865028743;0.3005931459;8.8890591741
1441927262441500000;-0.0191167378;0.0056575561;0.5812633734;0.8134712245;-0.3362434928;-0.1074925377;0.0079870083;0.1045551639;0.3320418432;9.0564718843
1441927262461150000;-0.0209259057;0.0032821992;0.5812528464;0.8134472707;-0.3272703045;-0.0779328813;0.034672961;0.1522629129;0.3164108999;9.1358551264
1441927262481390000;-0.021855483;0.0009993417;0.5816412313;0.8131511651;-0.1955175512;-0.1337443567;0.0426366178;0.1068321673;0.4259128585;9.0655106425
1441927262501340000;-0.0226718065;-0.0006902156;0.5820396088;0.8128440236;-0.1868104459;-0.0818930851;0.0098111925;0.1111521771;0.4368860945;9.1308795452
1441927262521230000;-0.0233672455;-0.0015383942;0.5822630132;0.8126631458;-0.1408436034;-0.022241217;0.0129397805;0.1453244966;0.2454172883;9.0933611631
1441927262541360000;-0.0236729085;-0.0016563656;0.5824689424;0.8125064806;0.0201141669;0.0163999612;0.0607838634;0.1485340016;0.2356300462;9.0712035298
1441927262561340000;-0.0233820402;-0.0011593292;0.5828759981;0.8122238035;0.0176345996;0.0204876607;0.0307970651;0.1870428506;0.3688060097;9.0080951929
1441927262581200000;-0.0223122325;-0.0001059808;0.5834244997;0.8118608293;0.1226869868;-0.0037806723;0.0196556746;0.1343020663;0.3010856368;8.9886397243
1441927262601340000;-0.0208294985;0.0009135787;0.5844080399;0.811192049;0.1801339011;-0.0335663115;0.2035255766;0.0925841685;0.0868210584;8.9680031538
1441927262621330000;-0.0194044892;0.0015261205;0.5846451537;0.8110555968;0.1907299532;-0.0316982871;-0.0187224156;0.0410813515;0.1138116824;8.9752597451
1441927262641370000;-0.0176250304;0.0026316289;0.584902077;0.8109081286;0.1392802779;0.0090633831;0.0359054366;0.165199057;0.358317671;8.949752152
1441927262661260000;-0.016245131;0.0035933731;0.5856113195;0.8104212274;0.1720578152;0.0156484879;0.1901819413;0.2242750842;0.1955960911;9.0133377194
1441927262681350000;-0.015498461;0.0041597576;0.5859612284;0.8101801855;0.0287349441;-0.0211216719;0.0198723082;0.0966733757;0.1520565705;8.8403477788
1441927262701390000;-0.0141212168;0.0041870754;0.5867122238;0.8096615504;0.0925683496;-0.1111389462;0.0518149736;0.2887535606;0.1426061772;8.8831589222
1441927262721350000;-0.0126534519;0.0036821416;0.5871955835;0.8093378026;0.0828081555;-0.1553653547;0.0801910172;0.234671624;0.2066689935;8.9393120766
1441927262741200000;-0.0111901299;0.003108912;0.5878275252;0.8089029091;0.0699315803;-0.1645506471;0.037826924;0.1708536476;0.3006463926;8.8150084138
1441927262761370000;-0.0100281852;0.0028790179;0.5884739988;0.808448823;0.1039949251;-0.1102785954;0.0746529738;0.1631242797;0.234735458;8.8548492789
1441927262781400000;-0.0084724384;0.002969953;0.58915424;0.8079707164;0.1179957953;-0.0340050715;0.0710204554;0.1661678474;0.297531379;8.8138652802
1441927262801330000;-0.0076002206;0.0032454929;0.5897790069;0.8075223999;0.0675178784;-0.0290764321;0.0752036905;0.1794957116;0.240332859;8.8552464843
1441927262821120000;-0.0068962917;0.0040486896;0.5903244373;0.8071264511;0.097272499;0.0587755154;0.0779184087;0.2640485559;0.260231825;8.9091782093
1441927262841370000;-0.006593663;0.0049803853;0.5911925617;0.8064881117;0.020718692;0.0306998223;0.0939780439;0.2731311053;0.1388372168;8.8738952756
1441927262861370000;-0.0065397525;0.0055587472;0.5918927171;0.8059710562;0.0152945496;0.0104357225;0.0661116836;0.1176168859;0.2832214903;8.8700826883
1441927262881380000;-0.0065614134;0.0060934922;0.5924729538;0.8055405739;0.0340453122;0.0586871193;0.1074420209;0.2280715533;0.2641750738;8.9672677398
1441927262901320000;-0.0066575823;0.0063896132;0.593068467;0.8050991509;0.0024233294;0.0061784265;0.0086934565;0.2676315453;0.3135805927;9.0241124988
1441927262921330000;-0.0069385537;0.0066252869;0.5937417472;0.8045984711;-0.0342877702;0.0632307092;0.1259390977;0.2693513751;0.3370940179;9.0300454617
1441927262941320000;-0.0073614582;0.006864903;0.5942324969;0.8042303287;-0.0306190057;0.0508704835;0.0728259371;0.1995840073;0.2581053708;9.0797989368
1441927262961350000;-0.0079138795;0.0070735744;0.5947096251;0.80387051;-0.0406561831;0.0285292003;0.0247642396;0.1827577423;0.1942548111;8.9948080897
1441927262981440000;-0.0079224748;0.0074463669;0.5949591635;0.8036823874;-0.0046487489;0.0603677154;0.0894784169;0.2425213948;0.2178609844;9.0624638438
1441927263001320000;-0.00890835;0.0076908869;0.5956543204;0.8031546689;-0.0471102915;0.09191848;0.0658070762;0.2534926411;0.1619550977;8.9695329785
1441927263021310000;-0.0098386704;0.0078351567;0.5961116736;0.8028030166;-0.0849342985;0.0276970936;0.0449626144;0.2209393442;0.3256319419;8.8031728625
1441927263041380000;-0.0107857597;0.0078483979;0.5962480865;0.8026894103;-0.1108305189;0.0784179179;-0.0035891534;0.3138105556;0.2939765736;8.7367519498
1441927263061300000;-0.0117167367;0.0079130031;0.5969021649;0.8021894465;-0.0907758175;0.0761137592;0.1434523195;0.2714657452;0.2892945703;8.600171721
1441927263081290000;-0.0124634294;0.0072661922;0.597385775;0.8018242334;-0.1118712073;-0.0369896511;0.0159924924;0.1259376626;0.3173085913;8.6028119683
1441927263101160000;-0.0130646028;0.0068365789;0.5977407143;0.8015538758;-0.0769020965;-0.0258732922;0.0156247025;0.257154962;0.2574004591;8.8083271861
1441927263121340000;-0.0130232794;0.0062763389;0.5980585804;0.8013219928;-0.0257378039;-0.0585997759;0.063480468;0.1599021155;0.3309357651;8.724695015
1441927263141420000;-0.0135302561;0.0059794485;0.5985583327;0.8009426326;-0.1040618287;0.0176989628;0.0299517507;0.2098616045;0.2824216399;8.8689605832
1441927263161250000;-0.0141268515;0.0056160653;0.5989395875;0.8006499;-0.0786022086;0.0150664686;0.037383258;0.3580333844;0.2812406477;8.8132063866
1441927263181420000;-0.0147541403;0.0053311146;0.5990129738;0.8005856305;-0.0906920527;0.0216908248;-0.0085505098;0.2439709753;0.2924033958;8.7609265685
1441927263201340000;-0.0158464177;0.005283834;0.599268764;0.8003736132;-0.0954092184;0.1010181685;0.1238610248;0.1697112989;0.3812006786;8.7221850276
1441927263221130000;-0.0171120107;0.0047670265;0.5995825851;0.800115728;-0.1662479629;0.0389338502;0.0330076823;0.2739290755;0.2519293934;8.7351572871
1441927263241180000;-0.0189344553;0.0043583207;0.5997165301;0.799976609;-0.2051206603;0.0787905856;-0.0537448957;0.1916593406;0.2896797098;8.7246506214
1441927263261310000;-0.0210026915;0.0038843092;0.5998585467;0.7998209318;-0.1865307807;0.0739382978;0.0932802624;0.0985531555;0.323315227;8.671280241
1441927263281400000;-0.0225638534;0.003859371;0.5998307601;0.799799373;-0.2019304597;0.121969498;-0.0761718161;0.1280023912;0.3134941056;8.7296285391
1441927263301110000;-0.024689197;0.0041585163;0.6000015906;0.7996069294;-0.1062218104;0.1641931011;0.0481593148;0.2980306603;0.2252371937;8.7569095373
1441927263321400000;-0.0263996673;0.0042631699;0.5999058922;0.7996235386;-0.1558500999;0.0965513816;-0.0165698085;0.3306500547;0.3504693605;8.6889412761
1441927263341410000;-0.0283786059;0.0043197703;0.6001471427;0.7993743812;-0.2684057063;0.1433878377;-0.0015125275;0.1999595817;0.2883953638;8.722824645
1441927263361340000;-0.0304505664;0.0045074552;0.6002153592;0.7992458748;-0.113609078;0.1815336919;0.0904200441;0.2054044895;0.3073581956;8.6769246459
1441927263381120000;-0.0320049049;0.0048729605;0.6000649242;0.7992959571;-0.1213459687;0.1179016276;-0.0669975799;0.2417720713;0.4333148241;8.616887641
1441927263401200000;-0.0328504848;0.0054046164;0.6000845794;0.7992434756;-0.0729706632;0.1330186287;-0.0171885492;0.292657819;0.3688542001;8.5475279927
1441927263421290000;-0.0334328497;0.0065148337;0.6001226467;0.7991824638;0.0098375984;0.0749734769;-0.0508189264;0.1864944298;0.4045139313;8.5419507623
1441927263441380000;-0.033437473;0.0079148667;0.5999031873;0.7993343832;0.0608349129;0.1207160313;-0.0240890534;0.2598906592;0.2977602832;8.4901919842
1441927263461290000;-0.0325912988;0.0093399368;0.5997371871;0.7994785045;0.1573887246;0.0667569176;0.0106058569;0.1685905445;0.3766356282;8.4060709
1441927263481260000;-0.0320468047;0.0100974942;0.5997214403;0.7995031188;0.153878695;0.0287304563;-0.0214141702;0.1560208023;0.3218740799;8.4050919056
1441927263501230000;-0.0300744472;0.0131962851;0.5994480845;0.7997395699;0.2436198494;0.0769786208;-0.0417206194;0.2007148925;0.3197593629;8.2531900644
1441927263521250000;-0.028566175;0.0148761571;0.5992124081;0.7999419751;0.296557699;0.0863822009;-0.0290857407;0.1313775141;0.4254744358;8.223162508
1441927263541210000;-0.0262871416;0.0180808833;0.5988409914;0.8002321756;0.2808305012;0.1070202012;-0.0327529155;0.1177891664;0.3133588806;8.3955157518
1441927263561300000;-0.0246321567;0.0207430787;0.5990572891;0.8000583391;0.2738551497;0.1619633029;0.1000869193;0.2389877457;0.2330278765;8.4237704873
1441927263581050000;-0.0236122549;0.0226521086;0.5988414231;0.8001989086;0.2925344616;0.1600870727;-0.0285876401;0.127137858;0.2341895197;8.2828221679
1441927263601220000;-0.0215602633;0.0259862617;0.5982400268;0.8006052333;0.3087772141;0.1266253776;-0.0696924909;0.1643775757;0.2152433719;8.2489189386
1441927263621100000;-0.0198765761;0.0286814771;0.5982123567;0.8005774609;0.3002517032;0.1121750823;0.055697463;0.0803365167;0.1831196811;8.2979971647
1441927263641320000;-0.0182060537;0.0315075714;0.5980076874;0.800663861;0.3297875576;0.1377390151;0.0334461738;0.135230762;0.1775887061;8.4151184201
1441927263661140000;-0.0163773326;0.0338510552;0.5977326522;0.8008130653;0.2830215837;0.0795427872;-0.0928707265;0.1010139395;0.2276851907;8.4001998544
1441927263681380000;-0.0149233173;0.0355985847;0.5975427844;0.8009073955;0.3208584113;0.106409813;0.0422549827;0.1519821584;0.1340917993;8.399225533
1441927263701310000;-0.0125319384;0.0380353736;0.5974089905;0.8009361766;0.3181021062;0.0833933436;0.0693509571;0.2011762969;0.1970885865;8.4930022121
1441927263721240000;-0.01041037;0.0397548649;0.5971245173;0.8010951789;0.2540590246;0.0240269996;-0.0500342593;0.1277233891;-0.0047158164;8.4610756636
1441927263741180000;-0.0087420372;0.0416534391;0.5967113716;0.8013264671;0.2496181869;0.0306969094;-0.1040769671;0.0820213994;0.2441086281;8.5220811486
1441927263761200000;-0.0073632955;0.0436689369;0.5965750792;0.8013344999;0.2636823405;0.1490208894;0.0531767602;0.0666547729;0.2067774948;8.5836614132
1441927263781320000;-0.0062012918;0.0454398359;0.5965683843;0.8012508522;0.2007375965;0.1241205165;0.0358458692;0.1617699664;0.1263326501;8.7054486632
1441927263801440000;-0.0050516243;0.0467203437;0.5962035775;0.8014567891;0.234047816;-0.0064906437;-0.0444798249;0.2838291999;0.0272848658;8.6260385513
1441927263821140000;-0.0034604486;0.0475512929;0.5957340556;0.8017654487;0.1931632835;-0.0112278018;-0.0480454564;0.1690822322;0.0221981593;8.6553330302
1441927263841270000;-0.0020689013;0.0481939676;0.5956693663;0.8017799369;0.1655626816;-0.026021932;-0.0597739054;0.1221263714;0.0293939993;8.6653256655
1441927263861430000;-0.0008121634;0.0486020853;0.5955302579;0.8018608917;0.1870330695;-0.0486117068;0.0215578457;0.1230919948;-0.0822018212;8.6392053247
1441927263881280000;9.23114592795e-05;0.0483931518;0.5950233447;0.8022501565;0.093840991;-0.0403993836;-0.0364190064;-0.0120042974;-0.0673801016;8.4718936682
1441927263901180000;0.0007046812;0.0482141665;0.5944684816;0.8026718644;0.0610835315;-0.0275704291;-0.064133733;0.0040463986;0.1131694637;8.3642469287
1441927263921380000;0.0011878755;0.0478105019;0.5939645351;0.8030684129;0.040250413;-0.1006276326;-0.1458443375;-0.0182159726;0.1752892595;8.4686079621
1441927263941110000;0.0015004441;0.0472643396;0.5933522243;0.8035527169;0.0554544162;-0.0343031957;0.0588644733;0.1894687604;0.1047972292;8.6252032518
1441927263961180000;0.0021889705;0.0466939615;0.5934868309;0.8034850738;0.0487568741;-0.0495135655;0.0493390952;0.0430710062;0.0730605078;8.7319229841
1441927263981130000;0.0028341767;0.0457966616;0.5931166617;0.8038079739;0.0028984103;-0.1354201591;-0.0872988859;0.0146733311;0.0672617934;8.8498690248
1441927264001300000;0.0035690774;0.0443550839;0.5929326355;0.8040216278;-0.0366132258;-0.182793933;-0.0542257585;0.1050787138;-1.51481274088e-05;8.9192105651
1441927264021380000;0.0036223412;0.042878144;0.5927827931;0.8042119768;-0.0059156807;-0.0769922778;-0.0196591762;0.0384361573;0.0818570502;8.9834678769
1441927264041360000;0.0036935046;0.0412126175;0.5922123788;0.8047188183;-0.034330543;-0.1351101589;-0.0517555768;0.0976588229;0.1879516587;8.9820315123
1441927264061160000;0.0041593124;0.0398408145;0.5919272235;0.8049953861;-0.0337189502;-0.1255080983;-0.0436599832;0.0956498692;-0.0206352265;9.0292995334
1441927264081310000;0.0043162525;0.0382980947;0.5911523541;0.8056385791;-0.0286399317;-0.1506104803;-0.1364816452;0.0377304014;0.0983112546;8.9587581992
1441927264101140000;0.0049097888;0.0366801878;0.591274115;0.8056211137;-0.0185886312;-0.1597161276;0.0161660389;0.0082082607;0.1220092542;8.888472712
1441927264121270000;0.0051804195;0.0352299239;0.5915065562;0.8055135068;-0.026440144;-0.1248871074;0.0798951733;0.0924009357;0.1684466306;8.9683215022
1441927264141210000;0.0058459828;0.0335257099;0.5911056781;0.8058758767;0.0135562066;-0.1609767682;-0.0587690905;0.0393528191;0.0095028026;8.9920317411
1441927264161410000;0.0064813823;0.0317012417;0.5912555012;0.8058349429;-0.069315637;-0.16741759;0.0483376176;0.0281778636;0.0878402296;9.0098586679
1441927264181370000;0.0062998616;0.030095001;0.5912774821;0.8058818411;-0.0796307131;-0.1508293422;0.0146933753;0.1076320086;0.109372009;9.1146566272
1441927264201300000;0.0060898729;0.0284058102;0.5913837671;0.8058667777;-0.1091706788;-0.133580772;-0.0228105488;0.0405118109;0.0773751464;9.1120426655
1441927264221290000;0.0056956541;0.0267262132;0.5916272581;0.8057483829;-0.1241569186;-0.1010484952;0.0607750708;0.0315112854;0.1679244224;9.2343608856
1441927264241330000;0.0048355152;0.0249117674;0.5919650617;0.8055640182;-0.1494387394;-0.0975271638;0.0334137831;-0.0271084827;0.106127;9.2673534632
1441927264261090000;0.0041152058;0.023068932;0.5918972895;0.8056726929;-0.1787314639;-0.1430227183;-0.0842128731;-0.0246614965;0.309945105;9.2308053136
1441927264281280000;0.0029446646;0.0212822844;0.5921481011;0.8055426865;-0.1781590507;-0.0872638487;0.0490159871;-0.0483577392;0.2609881945;9.1113697529
1441927264301060000;0.0013599424;0.0194271453;0.5923552136;0.8054415172;-0.2426697999;-0.0341456988;0.0252814733;0.0292240667;0.311073453;9.173650384
1441927264321420000;-0.0001135471;0.0175545675;0.5925215176;0.8053633189;-0.2367048518;-0.0660544048;-1.78366894982e-05;0.079528516;0.2716190234;9.2229371429
1441927264341120000;-0.0017797223;0.0157037132;0.5928439197;0.8051622897;-0.2256224232;-0.0839048536;0.0591752018;-0.070288677;0.2336179528;9.1798094034
1441927264361370000;-0.0032955474;0.0139171324;0.5930465117;0.8050411714;-0.20443974;-0.0461776691;0.0495635414;0.0048487198;0.2111641679;9.0944044113
1441927264381360000;-0.004537574;0.0120525336;0.5938478442;0.8044742909;-0.2315043141;-0.0995141649;0.0864698605;-0.1424655033;0.3103741452;9.1321914911
1441927264401520000;-0.0052429134;0.0111736267;0.5937790383;0.804533477;-0.2512292329;-0.0931412787;-0.0820469242;-0.1682085812;0.391812706;9.1208582878
1441927264421100000;-0.0072025991;0.0094561867;0.5935548112;0.804705778;-0.1711740452;-0.0206484719;-0.0553103975;0.0030735749;0.3234911948;9.1475317955
1441927264441440000;-0.0081656941;0.0087889015;0.5936916865;0.8046031681;-0.1586016946;-0.0252889614;0.0399420856;0.033947851;0.328762234;9.1818491697
1441927264461330000;-0.010236298;0.0076834348;0.5938003277;0.80451063;-0.1604546056;0.0042217584;0.0398654905;0.0708918642;0.4028903179;9.104994607
1441927264481340000;-0.01205265;0.0065688251;0.594004335;0.8043447234;-0.2341311896;0.0417962532;0.0394675269;-0.0268744857;0.3372408889;8.9178875208
1441927264501160000;-0.0133913225;0.0060898733;0.5940260367;0.8043112915;-0.2177731388;0.0323193488;-0.0005256981;0.0190628291;0.2978270013;9.0331273079
1441927264521170000;-0.0152795874;0.0054852531;0.5941693869;0.8041760913;-0.1290788813;0.0048240468;-0.0214660998;0.0368211621;0.3560812369;8.8933238745
1441927264541160000;-0.0166910475;0.0056870309;0.5943638577;0.804002905;-0.0986499775;0.1309302194;0.0264514458;0.0749216914;0.3327485621;8.8064574003
